Price,Close,Volume,Daily_Return,MA_7,MA_30,Volatility_7
Ticker,TCS.NS,TCS.NS,,,,
Date,,,,,,
2021-01-20,3308.800048828125,3453446,1.4751463911594431,3229.8714425223216,2988.1833333333334,1.309331774952699
2021-01-21,3273.85009765625,2778546,-1.0562726866573002,3244.0142996651784,3003.6183349609373,1.440253019450557
2021-01-22,3303.10009765625,3052459,0.8934434725933249,3264.607177734375,3020.911669921875,1.3823437185716874
2021-01-25,3291.300048828125,2272887,-0.35724163601635883,3270.4071916852677,3037.835001627604,0.9884191622012323
2021-01-27,3261.050048828125,2786662,-0.9190897077515192,3274.364327566964,3053.2800048828126,1.0440692958639277
2021-01-28,3196.550048828125,3083938,-1.9778905271073177,3270.764334542411,3067.7800048828126,1.3139807099775747
2021-01-29,3111.35009765625,5445659,-2.6653720376788703,3249.428641183036,3077.685009765625,1.4745727180579777
2021-02-01,3139.35009765625,3985846,0.8999308699169539,3225.221505301339,3087.723347981771,1.3463249911306332
2021-02-02,3203.449951171875,2881837,2.041819214858509,3215.1643415178573,3099.1383463541665,1.690417801142366
2021-02-03,3200.050048828125,2505866,-0.10613252573233867,3200.4429059709823,3111.8016845703123,1.6134884803502705
2021-02-04,3188.449951171875,2057261,-0.36249738220494043,3185.7500348772323,3122.333349609375,1.61344446496295
2021-02-05,3157.949951171875,2366135,-0.956577662095337,3171.0214494977677,3130.6400146484375,1.6153556953328123
2021-02-08,3214.10009765625,2526592,1.778056883502499,3173.5285993303573,3140.798347981771,1.6454859431976205
2021-02-09,3176.89990234375,2658751,-1.1574062469189017,3182.8928571428573,3149.048347981771,1.2835609683919953
2021-02-10,3213.300048828125,2127983,1.1457756807987884,3193.4571358816966,3158.4750162760415,1.305714700476047
2021-02-11,3206.0,1165882,-0.22718229599465456,3193.8214285714284,3168.3650146484374,1.0740376108834384
2021-02-12,3190.800048828125,2777404,-0.47410951877339125,3192.5,3179.300016276042,1.089916048927524
2021-02-15,3139.85009765625,2630853,-1.5967766827190366,3185.5571637834823,3186.3533528645835,1.240873743552475
2021-02-16,3108.800048828125,3435770,-0.9889022680191761,3178.5357491629466,3188.6650227864584,1.2441596147879117
2021-02-17,3073.10009765625,3678426,-1.148351473596132,3158.392892020089,3188.0016927083334,0.908300769953605
2021-02-18,3057.35009765625,4189909,-0.5125117796199397,3141.3143484933034,3188.1966959635415,0.8787400002699695
2021-02-19,3071.85009765625,3725028,0.47426691536294197,3121.1072126116073,3189.4983642578127,0.6771695794141939
2021-02-22,2958.449951171875,5366696,-3.691591154493401,3085.742919921875,3184.0833658854167,1.30287628054782
2021-02-23,2980.199951171875,3832829,0.7351822866357605,3055.6571916852677,3177.54169921875,1.4739055770842575
2021-02-24,2948.10009765625,3774549,-1.0771040212588012,3028.264334542411,3169.983365885417,1.4494438106195964
2021-02-25,2995.300048828125,4224073,1.6010294633278965,3012.050048828125,3164.528369140625,1.7237067482234238
2021-02-26,2894.300048828125,5553153,-3.371949332405444,2986.5071847098216,3152.648372395833,2.036039005567554
2021-03-01,2924.199951171875,3265871,1.0330615982906188,2967.4857352120534,3142.343367513021,2.1570080438666204
2021-03-02,3006.35009765625,3306469,2.809320424598649,2958.128592354911,3135.163370768229,2.5057060702608887
2021-03-03,3059.10009765625,3509857,1.754619331964169,2972.5071847098216,3128.4433756510416,2.0791815147650614
2021-03-04,3049.699951171875,3916760,-0.3072846976003518,2982.4357561383927,3119.806705729167,2.0966006740812007
2021-03-05,3008.050048828125,3203686,-1.3657049221430961,2991.0000348772323,3110.9467041015623,2.1318552240899393
2021-03-08,3006.949951171875,2003125,-0.036571786984684884,2992.664306640625,3101.0750325520835,2.0547172805924294
2021-03-09,3050.949951171875,1942397,1.4632767659751744,3015.0428641183034,3093.0633626302083,1.417171627439418
2021-03-10,3070.949951171875,3053778,0.655533532836805,3036.007149832589,3086.7266927083333,1.4124184540743567
2021-03-12,3057.949951171875,2938317,-0.42332178012342014,3043.3785574776784,3082.106689453125,1.107317988236172
2021-03-15,3066.14990234375,3097083,0.2681519090504514,3044.385672433036,3080.6000162760415,0.8919733638334976
2021-03-16,3110.050048828125,4894756,1.4317677831347408,3053.0071149553573,3079.6233479817706,1.0141454401294276
2021-03-17,3112.949951171875,3838390,0.09324294780537201,3067.9928152901784,3076.606681315104,0.7279644202828258
2021-03-18,3036.5,3656306,-2.455868304053377,3072.2142508370534,3071.1550130208334,1.3391275168194618
2021-03-19,3050.199951171875,5776626,0.4511757342952505,3072.107107979911,3066.5466796875,1.2229930352306806
2021-03-22,3129.64990234375,2821646,2.604745670569919,3080.4928152901784,3065.6033447265627,1.5692330443077638
2021-03-23,3142.60009765625,3305973,0.41379054260355375,3092.585693359375,3063.220011393229,1.538165461989266
2021-03-24,3121.10009765625,2207104,-0.6841468634852577,3100.435721261161,3061.3600179036457,1.5930087602575504
2021-03-25,3064.85009765625,3179786,-1.8022491506196836,3093.978585379464,3056.411686197917,1.6655249194733026
2021-03-26,3066.800048828125,3697370,0.06362305201699225,3087.3857421875,3051.771687825521,1.6647019251799202
2021-03-30,3158.550048828125,4694008,2.991717703769403,3104.821463448661,3050.6966878255207,1.707823028113189
2021-03-31,3177.85009765625,3530069,0.6110414123494889,3123.057198660714,3051.9633544921876,1.706929442013192
2021-04-01,3165.0,4285076,-0.40436449994061263,3128.1072126116073,3053.8366861979166,1.481923655076558
2021-04-05,3238.89990234375,5317862,2.3349100266587763,3141.864327566964,3059.363346354167,1.696912278443624
2021-04-06,3264.699951171875,2291562,0.7965682671902119,3162.378592354911,3066.275008138021,1.6234925781771647
2021-04-07,3271.39990234375,2491268,0.20522410243153377,3191.8857073102677,3072.9266682942707,1.251619214799405
2021-04-08,3317.35009765625,2578118,1.4046034322975798,3227.6785714285716,3084.8900065104167,1.1960394102210787
2021-04-09,3322.25,2911129,0.1477053129608441,3251.064278738839,3096.2916748046873,0.9083518835940048
2021-04-12,3246.550048828125,3791828,-2.278574796354127,3260.8785574776784,3106.2400065104166,1.4596422938155516
2021-04-13,3104.050048828125,8654596,-4.38927470258581,3252.1714215959823,3109.8650065104166,2.3140429253429304
2021-04-15,3218.949951171875,6062760,3.7016124268720585,3249.3214285714284,3120.686669921875,2.6078941224841685
2021-04-16,3195.14990234375,3224657,-0.7393730623074912,3239.3857073102677,3129.7183349609377,2.5884661998712213
2021-04-19,3161.800048828125,2679106,-1.0437649104087954,3223.728585379464,3134.9,2.592625417060912
2021-04-20,3144.550048828125,3141893,-0.5455752967804983,3199.0428641183034,3137.748331705729,2.4607004809418482
2021-04-22,3118.800048828125,1988980,-0.8188770921167654,3169.978585379464,3140.0516682942707,2.429816832766368
2021-04-23,3109.5,1615309,-0.2981931730961507,3150.4000069754466,3143.4333333333334,2.3530175023928406
2021-04-26,3100.800048828125,2490260,-0.2797861769376131,3149.935721261161,3146.561669921875,1.6569742428548755
2021-04-27,3132.0,1471417,1.0061903599255295,3137.5142996651784,3149.2633382161457,0.6742299700700078
2021-04-28,3124.10009765625,1639037,-0.252231875598663,3127.364327566964,3151.035009765625,0.6568936602451285
2021-04-29,3115.25,1621395,-0.283284702141573,3120.7143205915177,3152.9450113932294,0.5747844477655774
2021-04-30,3035.64990234375,3072305,-2.5551752718481646,3105.157156808036,3151.9283447265625,1.06392061409684
2021-05-03,3037.0,1545831,0.044474748395972874,3093.471435546875,3149.493343098958,1.070455648469379
2021-05-04,3049.75,1990777,0.41982219295357837,3084.935721261161,3147.386678059896,1.1125054743453773
2021-05-05,3095.699951171875,1939289,1.5066792744282242,3084.2071358816966,3149.360009765625,1.29946661003812
2021-05-06,3111.449951171875,1791671,0.5087702376981973,3081.271414620536,3151.401676432292,1.246771032141571
2021-05-07,3132.89990234375,1912540,0.6893876330485771,3082.5285295758927,3151.510009765625,1.2764510502218687
2021-05-10,3145.5,2137153,0.4021864103230355,3086.8499581473216,3151.6066731770834,1.2731575480015993
2021-05-11,3122.60009765625,2415625,-0.7280210568669565,3099.271414620536,3151.656673177083,0.6732105611305012
2021-05-12,3087.60009765625,1978558,-1.1208607860567876,3106.5,3152.415006510417,0.8875349547832111
2021-05-14,3051.5,2043935,-1.1691960265078682,3106.75,3151.9050048828126,1.0261718120151604
2021-05-17,3069.75,2890462,0.5980665246600125,3103.0428641183034,3148.945003255208,0.8476362911871004
2021-05-18,3088.800048828125,2098538,0.6205732984160051,3099.8071637834823,3145.976668294271,0.8623210227821309
2021-05-19,3082.0,1986041,-0.22015179748215985,3092.5357491629466,3143.210001627604,0.7887400299461986
2021-05-20,3060.0,2329027,-0.7138221933809197,3080.321463448661,3137.2466715494793,0.7513103643539167
2021-05-21,3080.5,1685566,0.6699346405228734,3074.3071637834823,3131.1066731770834,0.828471155682829
2021-05-24,3081.5,1652260,0.03246226261970353,3073.435721261161,3124.776676432292,0.7202951200855358
2021-05-25,3114.0,1841613,1.0546811617718754,3082.3642926897323,3117.99833984375,0.6147480697165888
2021-05-26,3158.5,1923753,1.4290301862556198,3095.0428641183034,3112.540006510417,0.7492824076271434
2021-05-27,3180.0,5959785,0.680702865284144,3108.0714285714284,3110.321671549479,0.7524316869060611
2021-05-28,3143.60009765625,1763701,-1.144651017099052,3116.8714425223216,3111.6400065104167,0.9408566391109469
2021-05-31,3159.14990234375,1652799,0.4946495802406137,3131.035714285714,3109.6466715494794,0.8310976714591083
2021-06-01,3153.0,1377441,-0.19466953243300056,3141.3928571428573,3108.2416748046876,0.8584171571432221
2021-06-02,3129.449951171875,2240078,-0.746909255570094,3148.242850167411,3107.163338216146,0.9500095502232512
2021-06-03,3141.25,1281706,0.37706462836084587,3152.1357073102677,3107.0533365885417,0.8835390448942947
2021-06-04,3143.75,1836060,0.07958615200955865,3150.028564453125,3107.885001627604,0.6749157182813608
2021-06-07,3183.199951171875,2559821,1.2548692221669988,3150.4857003348216,3110.3416666666667,0.8033084916743529
2021-06-08,3200.14990234375,2574057,0.5324815101745317,3158.5642438616073,3113.653328450521,0.630587052874293
2021-06-09,3200.25,1710925,0.003127905232713779,3164.4356863839284,3115.928328450521,0.6270340001869891
2021-06-10,3216.800048828125,1874324,0.5171486236426937,3173.549979073661,3119.0183268229166,0.6124641817221781
2021-06-11,3273.800048828125,3452954,1.771947249900263,3194.1714215959823,3124.303328450521,0.6421804739984501
2021-06-14,3276.35009765625,1847360,0.07789262600315094,3213.471435546875,3132.326668294271,0.6724611509498111
2021-06-15,3262.75,1304985,-0.415099035538935,3230.471435546875,3139.851668294271,0.7575285995501835
2021-06-16,3274.35009765625,1635552,0.3555313050723985,3243.4928850446427,3147.338338216146,0.688098153826453
2021-06-17,3317.75,2273413,1.3254508848890456,3260.292898995536,3154.7400065104166,0.7724641026178188
2021-06-18,3297.300048828125,3380431,-0.6163801121806922,3274.1571916852677,3160.935009765625,0.8707154605775933
2021-06-21,3273.10009765625,1130569,-0.7339323329242031,3282.2000558035716,3165.608349609375,0.9725170072944439
2021-06-22,3301.199951171875,1708688,0.8585088349649439,3286.114327566964,3170.798347981771,0.7760500158232155
2021-06-23,3261.39990234375,1467104,-1.205623694923319,3283.978585379464,3175.425008138021,0.9253893284849436
2021-06-24,3373.60009765625,4155204,3.4402464791842613,3299.8143136160716,3184.9583414713543,1.589183993665874
2021-06-25,3380.800048828125,2722861,0.21342041034670967,3315.0214494977677,3195.935009765625,1.5920799957698994
2021-06-28,3336.75,1355238,-1.3029474737316638,3317.7357352120534,3204.835009765625,1.6646667920206073
2021-06-29,3340.85009765625,1497322,0.12287698078219389,3323.9571707589284,3213.236678059896,1.6353292202430187
2021-06-30,3345.75,1693146,0.14666633343374258,3334.3357282366073,3222.0283447265624,1.5846934667860522
2021-07-01,3341.5,990310,-0.1270268250765927,3340.0928780691966,3231.4116780598956,1.5731042022831754
2021-07-02,3325.449951171875,1682274,-0.4803246694037089,3349.2428850446427,3239.5766764322916,1.4879036349788677
2021-07-05,3321.0,1972858,-0.1338150096141688,3341.728585379464,3247.560009765625,0.5317289722483077
2021-07-06,3262.300048828125,2159420,-1.7675384273374006,3324.8000139508927,3252.5033447265623,0.7450800443098751
2021-07-07,3274.949951171875,2640710,0.3877602352454934,3315.971435546875,3256.385009765625,0.717198756109969
2021-07-08,3258.5,2485811,-0.5022962615348847,3304.2071358816966,3259.001676432292,0.6996324719395862
2021-07-09,3208.14990234375,6365067,-1.5451925013426404,3284.549979073661,3261.1533365885416,0.7849589215851362
2021-07-12,3193.10009765625,1892226,-0.46911164208708334,3263.3499930245534,3262.285009765625,0.7612225938957035
2021-07-13,3187.550048828125,1809339,-0.17381380659500234,3243.6500069754466,3263.4366780598957,0.7807948654521701
2021-07-14,3214.550048828125,2044279,0.8470455235652263,3228.44287109375,3266.2733479817707,0.9485197273851762
2021-07-15,3202.949951171875,2232968,-0.3608622507053183,3219.964285714286,3268.330013020833,0.7546409201799605
2021-07-16,3194.800048828125,1256526,-0.25444988114060596,3208.5142996651784,3270.0316813151044,0.6998884980872552
2021-07-19,3184.60009765625,1597058,-0.3192672785771511,3197.9571707589284,3270.0783528645834,0.6967163583310193
2021-07-20,3205.800048828125,1811945,0.6657021453801093,3197.6214773995534,3270.2666910807293,0.5334199827686557
2021-07-22,3216.35009765625,2859334,0.3290925406274736,3200.9429059709823,3270.803361002604,0.5031910328423802
2021-07-23,3212.85009765625,1776193,-0.10881899960301089,3204.557198660714,3270.671695963542,0.497764014253223
2021-07-26,3197.550048828125,1259611,-0.4762142136443326,3202.1286272321427,3268.130029296875,0.4178582304230533
2021-07-27,3182.949951171875,1121367,-0.456602631180103,3199.271484375,3265.0166910807293,0.4301611841854905
2021-07-28,3197.800048828125,1660654,0.4665514030713025,3199.7000558035716,3262.8516927083333,0.4684601215074769
2021-07-29,3195.800048828125,1731997,-0.06254299735635183,3201.300048828125,3260.233357747396,0.44757244039715843
2021-07-30,3167.449951171875,2999943,-0.8871048633548151,3195.821463448661,3255.223356119792,0.4760469565650073
2021-08-02,3219.39990234375,2608669,1.6401190854698378,3196.257149832589,3252.6266845703126,0.8310368012714486
2021-08-03,3284.89990234375,3804735,2.034540659341988,3206.549979073661,3253.020011393229,1.1213311433789896
2021-08-04,3273.949951171875,2929598,-0.33334200424378624,3217.4642508370534,3252.111678059896,1.10555556099418
2021-08-05,3283.949951171875,2534521,0.30544144379545113,3231.892822265625,3252.863346354167,1.0497993008209126
2021-08-06,3309.800048828125,2292362,0.7871647875457244,3247.892822265625,3250.736678059896,1.0575081806604094
2021-08-09,3322.699951171875,1510489,0.3897486903572167,3266.0213797433034,3248.800008138021,1.031055285575235
2021-08-10,3333.89990234375,2040777,0.3370738055335165,3289.7999441964284,3248.7050048828123,0.828065128468198
2021-08-11,3344.199951171875,1929707,0.30894895257305155,3307.6285226004466,3248.8166666666666,0.7336295788885251
2021-08-12,3351.75,1310205,0.22576547270982683,3317.178536551339,3249.016666666667,0.32979926008134547
2021-08-13,3463.39990234375,4363584,3.33109278268815,3344.2428152901784,3253.0799967447915,1.1257315343221417
2021-08-16,3472.949951171875,2083489,0.2757420193279625,3371.2428152901784,3257.9966634114585,1.12801333139215
2021-08-17,3553.050048828125,4336019,2.306399423614547,3405.9928152901784,3265.7316650390626,1.2615947267179197
2021-08-18,3560.550048828125,2631309,0.211086246940817,3439.9714006696427,3275.673331705729,1.278284473907135
2021-08-20,3559.5,2836148,-0.02949119697026603,3472.1999860491073,3285.1583333333333,1.3168678063214512
2021-08-23,3637.39990234375,3744176,2.1885068785995276,3514.085693359375,3297.788330078125,1.3561038722085303
2021-08-24,3613.199951171875,2511141,-0.6653090620110769,3551.4356863839284,3311.289998372396,1.498816043290394
2021-08-25,3659.0,2123263,1.267575817753186,3579.3785574776784,3326.8199951171873,1.1454529114630545
2021-08-26,3671.85009765625,1902533,0.35119151834517304,3607.7928641183034,3342.963330078125,1.1401114163347918
2021-08-27,3720.14990234375,3944728,1.3154078571543604,3631.6642717633927,3359.816658528646,0.9715724513947506
2021-08-30,3701.300048828125,2033114,-0.5066960743638105,3651.771414620536,3376.428328450521,1.060947900632411
2021-08-31,3786.449951171875,3207480,2.300540383660854,3684.1928362165177,3396.1499918619793,1.2013378724396953
2021-09-01,3714.949951171875,2643336,-1.8883122957394805,3695.271414620536,3413.8283203125,1.434255823105991
2021-09-02,3836.75,3403717,3.2786457537524294,3727.2071358816966,3434.8599853515625,1.7309487305897961
2021-09-03,3842.050048828125,1746812,0.1381390194337584,3753.3571428571427,3455.716650390625,1.7407647700403623
2021-09-06,3852.0,1723693,0.25897505356313744,3779.092843191964,3477.0216471354165,1.74430193481261
2021-09-07,3815.89990234375,1585039,-0.9371780284592401,3792.771414620536,3497.633308919271,1.8179731776328183
2021-09-08,3774.14990234375,4147175,-1.094106267681627,3803.178536551339,3517.3399739583333,1.8781621798528327
2021-09-09,3791.39990234375,1441148,0.4570565676071281,3803.885672433036,3537.1266357421873,1.6672916656827397
2021-09-13,3845.35009765625,1691473,1.422962407082129,3822.5142647879466,3558.7783040364584,1.4927704740284395
2021-09-14,3885.89990234375,1991188,1.0545152887955656,3829.5356794084823,3582.7266357421877,0.9368104625079278
2021-09-15,3954.550048828125,2461369,1.7666473200446786,3845.607107979911,3607.231640625,1.109334392808386
2021-09-16,3903.300048828125,2946666,-1.2959755058653766,3852.9356863839284,3627.844978841146,1.2878940040192812
2021-09-17,3827.85009765625,6477148,-1.9329785112094378,3854.6428571428573,3646.308317057292,1.4753174700663374
2021-09-20,3823.5,2002008,-0.11364336495082172,3861.69287109375,3664.293318684896,1.3923578621499544
2021-09-21,3862.949951171875,1568129,1.031775890463571,3871.914306640625,3682.731648763021,1.426963571752211
2021-09-22,3862.14990234375,1744067,-0.020710825618708295,3874.314278738839,3700.713313802083,1.3349569696438057
2021-09-23,3869.25,2003869,0.18383796164775923,3871.935721261161,3718.558317057292,1.2667517792120973
2021-09-24,3871.300048828125,2320754,0.05298310597983136,3860.0428641183034,3736.1283203125,0.9919372071463172
2021-09-27,3836.949951171875,1673362,-0.8873013515614203,3850.564278738839,3752.301652018229,0.9338197048872272
2021-09-28,3779.14990234375,2253075,-1.5064061184971056,3843.607107979911,3762.826652018229,0.8108087109977737
2021-09-29,3791.89990234375,2489161,0.33737746131987656,3839.0928083147323,3773.458317057292,0.8345269997598547
2021-09-30,3775.550048828125,2252412,-0.4311784049341405,3826.607107979911,3780.8749837239584,0.665369362294992
2021-10-01,3730.199951171875,1578374,-1.2011520724066638,3807.7571149553573,3786.52998046875,0.7226687334769675
2021-10-04,3773.300048828125,1356860,1.155436658099518,3794.049979073661,3793.6566487630207,0.936136535948362
2021-10-05,3833.300048828125,1877966,1.5901200334872412,3788.621407645089,3800.1866536458333,1.1927223625856467
2021-10-06,3810.89990234375,1678154,-0.5843567213378753,3784.899972098214,3806.776652018229,1.1660623939190982
2021-10-07,3892.89990234375,1647233,2.151722745317164,3801.149972098214,3814.5733154296877,1.2433986218064892
2021-10-08,3935.64990234375,2934339,1.098153075404329,3821.6856863839284,3823.3666422526044,1.2668645858708856
2021-10-11,3685.60009765625,11845402,-6.353456503806165,3808.835693359375,3822.214982096354,2.9210051000151727
2021-10-12,3652.85009765625,5752877,-0.8885934212131796,3797.785714285714,3820.5999837239583,2.9074021444995473
2021-10-13,3655.199951171875,3545655,0.06432931691153776,3780.9142717633927,3816.2249837239583,2.847401072807556
2021-10-14,3611.449951171875,6442299,-1.1969249448576247,3749.2214006696427,3812.7749837239585,2.7115123570395614
2021-10-18,3647.14990234375,3590107,0.9885212768985241,3725.828543526786,3806.45498046875,2.7976693248823623
2021-10-19,3634.14990234375,3135441,-0.35644271137980077,3688.8642578125,3799.5249755859377,2.5362718836369784
2021-10-20,3608.85009765625,2933693,-0.6961684401401103,3642.1785714285716,3791.4199788411456,2.3807727122095947
2021-10-21,3532.5,4871211,-2.1156350524460743,3620.30712890625,3781.9733154296873,0.9806508770211697
2021-10-22,3498.85009765625,2691670,-0.9525803918966735,3598.30712890625,3772.7966552734374,0.9840801129024052
2021-10-25,3492.949951171875,2595594,-0.16863101646815704,3575.1285574776784,3762.848323567708,0.9611759313558914
2021-10-26,3482.60009765625,3878763,-0.2963069514395067,3556.721435546875,3750.756656901042,0.9345085468726841
2021-10-27,3489.75,2510813,0.20530357041457226,3534.2357352120534,3737.55166015625,0.7541221458174959
2021-10-28,3421.64990234375,2424942,-1.951431983845553,3503.878592354911,3719.788321940104,0.8882177065374919
2021-10-29,3397.75,3960501,-0.6984905827851939,3473.721435546875,3702.9366536458333,0.8881495242103312
2021-11-01,3476.39990234375,2020718,2.314764251158863,3465.7071358816966,3691.221647135417,1.3151584616982996
2021-11-02,3484.199951171875,3087414,0.22437144883320492,3463.6142578125,3679.9116455078124,1.2808352776394958
2021-11-03,3492.25,1537639,0.23104439874115368,3463.5142647879466,3667.55498046875,1.2837223602404326
2021-11-04,3508.64990234375,328991,0.46960848575416936,3467.235665457589,3655.7716471354165,1.286480169352868
2021-11-08,3502.75,2526082,-0.1681530647959173,3469.0928083147323,3643.55498046875,1.289782610303758
2021-11-09,3505.699951171875,1782692,0.08421814779457915,3481.0999581473216,3631.368310546875,0.9436617569466097
2021-11-10,3484.300048828125,1516489,-0.6104316582084102,3493.4642508370534,3619.613313802083,0.9277920489303187
2021-11-11,3488.199951171875,1284514,0.11192785607145872,3495.149972098214,3609.9149820963544,0.3483323557413774
2021-11-12,3526.050048828125,1747259,1.0850896790917552,3501.1285574776784,3601.0533203125,0.5267838690196395
2021-11-15,3553.300048828125,1809157,0.772819433151728,3509.8499930245534,3593.644986979167,0.5745551210405753
2021-11-16,3556.39990234375,2013204,0.08723872099254404,3516.6714215959823,3587.8516520182293,0.5682605889994178
2021-11-17,3521.89990234375,1632914,-0.9700821321377173,3519.4071219308034,3579.471647135417,0.7153858960707544
2021-11-18,3475.699951171875,2136598,-1.3117905804514773,3515.121407645089,3567.5516438802083,0.8878466901218136
2021-11-22,3458.39990234375,3167936,-0.4977428739869283,3511.42138671875,3555.8016438802083,0.8784293946584648
2021-11-23,3464.25,2153461,0.1691561942355202,3507.9999651227677,3541.5133138020833,0.8810279534894614
2021-11-24,3443.300048828125,2161746,-0.6047470930756971,3496.178536551339,3525.1016520182293,0.7206948128223852
2021-11-25,3445.89990234375,1849619,0.07550470417208022,3480.8356584821427,3517.1116455078127,0.5753506813111866
2021-11-26,3446.85009765625,1941251,0.027574663786777975,3465.1856863839284,3510.244978841146,0.566682849591021
2021-11-29,3502.0,2981745,1.6000087262643126,3462.342843191964,3505.1383138020833,0.9025327977308144
2021-11-30,3529.14990234375,5588446,0.7752684849728686,3469.9785505022323,3502.394978841146,0.7603286202579197
2021-12-01,3577.800048828125,2102118,1.3785230956629535,3487.035714285714,3500.083317057292,0.7947762178734997
2021-12-02,3642.89990234375,3152938,1.8195497967234964,3512.55712890625,3500.3749837239584,0.919218044840038
2021-12-03,3640.449951171875,2486263,-0.06725277217468628,3540.7214006696427,3501.4283121744793,0.8050306458385739
2021-12-06,3536.39990234375,1849642,-2.8581645187741422,3553.649972098214,3501.558308919271,1.6085150612245274
2021-12-07,3584.5,1484458,1.3601430546463789,3573.3142438616073,3504.4133056640626,1.6381300239061516
2021-12-08,3626.89990234375,1428660,1.1828679688589805,3591.1570870535716,3508.8783040364583,1.6017076981069056
2021-12-09,3601.75,1567957,-0.6934269767825074,3601.5285295758927,3512.8499674479167,1.6568698916151385
2021-12-10,3636.800048828125,1510718,0.9731394135663152,3609.957101004464,3517.7516357421873,1.6196867469907008
2021-12-13,3609.64990234375,1883864,-0.746539433563953,3605.207101004464,3524.018302408854,1.4891231965149883
2021-12-14,3623.800048828125,1747007,0.39200883374277407,3602.828543526786,3531.5533040364585,1.501964164337825
2021-12-15,3570.35009765625,1603233,-1.4749696575880322,3607.6785714285716,3534.6849772135415,1.1122505051924418
2021-12-16,3581.60009765625,2072320,0.3150951501194488,3607.2642996651784,3537.931648763021,0.9842464742532225
2021-12-17,3584.35009765625,4333992,0.07678132468780241,3601.1857561383927,3541.0016520182294,0.8394454720480069
2021-12-20,3556.89990234375,2312310,-0.7658346580165065,3594.7785993303573,3542.6099853515625,0.8474442172712807
2021-12-21,3608.300048828125,2340989,1.4450827376532471,3590.7071707589284,3546.1283203125,0.964737680392515
2021-12-22,3630.75,1224328,0.6221752866468533,3593.7214704241073,3550.2966552734374,0.9524564229966231
2021-12-23,3662.699951171875,1792861,0.8799821296392007,3599.2785993303573,3556.2433186848957,0.9953748171962147
2021-12-24,3670.89990234375,2209923,0.2238772293988056,3613.6428571428573,3562.333317057292,0.6920754178788564
2021-12-27,3696.10009765625,1534135,0.6864854935546116,3630.0,3568.0016520182294,0.6987217438672726
2021-12-28,3706.550048828125,1456218,0.28272911706317405,3647.4571358816966,3573.1099853515625,0.6844473574887856
2021-12-29,3694.699951171875,1456923,-0.3197069377222195,3667.1428571428573,3577.7199869791666,0.5579658814770356
2021-12-30,3733.75,1966475,1.0569207065309616,3685.064278738839,3584.7816569010415,0.46529005484188135
2021-12-31,3738.35009765625,1207141,0.12320315115501579,3700.435721261161,3593.536661783854,0.47972599319370607
2022-01-03,3817.75,2346158,2.1239290133240774,3722.5857282366073,3605.514998372396,0.8014433257546052
2022-01-04,3884.75,2488606,1.7549603824241977,3753.1357421875,3619.5316650390623,0.8870659056203334
2022-01-05,3860.949951171875,1733031,-0.6126532937286822,3776.685721261161,3633.453328450521,1.0410884994491472
2022-01-06,3807.449951171875,1810293,-1.3856693476112403,3791.0999930245534,3645.5049967447917,1.2940615916992286
2022-01-07,3853.5,2460591,1.2094722036714245,3813.785714285714,3659.059993489583,1.2830022580861669
2022-01-10,3879.85009765625,3937092,0.6837964877708602,3834.657156808036,3671.654996744792,1.269015702207163
2022-01-11,3915.89990234375,1906106,0.929154575051161,3860.021414620536,3684.546663411458,1.2596548558639462
2022-01-12,3859.89990234375,3203744,-1.4300671977463653,3866.0428292410716,3693.949991861979,1.2926415135254328
2022-01-13,3897.89990234375,6684507,0.9844814881579289,3867.92138671875,3702.449991861979,1.1606737133768386
2022-01-14,3968.14990234375,3348123,1.8022525400859912,3883.235665457589,3713.373323567708,1.2820215702122262
2022-01-17,4019.14990234375,3442604,1.2852337047518647,3913.478515625,3729.464990234375,1.036212410309933
2022-01-18,3990.60009765625,2389041,-0.710344360902071,3933.0642438616073,3743.00166015625,1.1514440668652095
2022-01-19,3914.64990234375,3102539,-1.9032274207858357,3938.03564453125,3752.593326822917,1.4590784805631196
2022-01-20,3826.550048828125,6176776,-2.250516794947066,3925.2713797433034,3760.086661783854,1.6533037523458496
2022-01-21,3833.5,3112358,0.18162446807676869,3921.4999651227677,3766.6433268229166,1.5832759826499336
2022-01-24,3771.35009765625,3258414,-1.6212313119538302,3903.4214215959823,3772.0333333333333,1.5955820977754105
2022-01-25,3769.89990234375,3330501,-0.038452948544909216,3875.0999930245534,3776.903328450521,1.2814818441368743
2022-01-27,3649.25,5718297,-3.2003476343958615,3822.257149832589,3779.5333251953125,1.2307389494394203
2022-01-28,3690.050048828125,3143862,1.1180392910358217,3779.3214285714284,3783.1483235677083,1.5460227852906019
2022-01-31,3736.25,2739393,1.252014215540176,3753.8357282366073,3788.2116536458334,1.7232922053411173
2022-02-01,3800.64990234375,2105169,1.723650782034114,3750.1357073102677,3796.3366536458334,1.7627991857244305
2022-02-02,3856.199951171875,1984212,1.461593418374818,3753.3785574776784,3804.5999837239583,1.8586651574065916
2022-02-03,3824.60009765625,1960538,-0.8194557833035132,3760.9857003348216,3811.0616536458333,1.756883052319069
2022-02-04,3814.89990234375,2307366,-0.2536263939972305,3767.4142717633927,3816.1349853515626,1.7639017897585807
2022-02-07,3779.0,1919149,-0.9410444117208483,3785.9499860491073,3819.738321940104,1.136864418410152
