Date,Close,Volume,Daily_Return,MA_7,MA_30,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Volatility
2021-12-20,3556.89990234375,2312310,-0.007658346580165065,3594.7785993303573,3542.6099853515625,3580.7288090590746,3568.7189026076408,12.009906451433835,12.090183919644042,52.735874852211154,1.1418170314494391
2021-12-21,3608.300048828125,2340989,0.014450827376532471,3590.7071707589284,3546.1283203125,3584.970538254313,3571.6508393647136,13.319698889599294,12.336086913635095,52.99078021519215,1.178200746709579
2021-12-22,3630.75,1224328,0.006221752866468533,3593.7214704241073,3550.2966552734374,3592.0135323690342,3576.0285549673276,15.984977401706601,13.065865011249397,48.69985129513266,1.165388789714612
2021-12-23,3662.699951171875,1792861,0.008799821296392007,3599.2785993303573,3556.2433186848957,3602.88836603101,3582.4486583898865,20.439707641123277,14.540633537224174,52.23955491991409,1.1721182029163122
2021-12-24,3670.89990234375,2209923,0.002238772293988056,3613.6428571428573,3562.333317057292,3613.351679309893,3589.000602386469,24.35107692342399,16.50272221446414,66.77474045239963,1.170430918343312
2021-12-27,3696.10009765625,1534135,0.006864854935546116,3630.0,3568.0016520182294,3626.0822052093326,3596.9338983323787,29.14830687695394,19.0318391469621,64.76189861072538,1.1352237290385792
2021-12-28,3706.550048828125,1456218,0.0028272911706317405,3647.4571358816966,3573.1099853515625,3638.461873458378,3605.0536131839153,33.408260274462464,21.907123372462173,61.508455838518216,1.1291545024575198
2021-12-29,3694.699951171875,1456923,-0.0031970693772221948,3667.1428571428573,3577.7199869791666,3647.1138854143005,3611.694082664505,35.41980274979551,24.609659247928843,63.96690406890363,1.1035132295743584
2021-12-30,3733.75,1966475,0.010569207065309616,3685.064278738839,3584.7816569010415,3660.442518427485,3620.7352617263937,39.70725670109141,27.629178738561357,64.39491318617503,1.0555265468390822
2021-12-31,3738.35009765625,1207141,0.0012320315115501579,3700.435721261161,3593.536661783854,3672.428299847295,3629.447471795272,42.980828052022844,30.699508601253655,70.48057213632683,1.0545255412680044
2022-01-03,3817.75,2346158,0.021239290133240774,3722.5857282366073,3605.514998372396,3694.7854844861727,3643.395807217845,51.38967726832789,34.837542334668505,75.5566908093981,0.8841703293590245
2022-01-04,3884.75,2488606,0.017549603824241977,3753.1357421875,3619.5316650390623,3724.010794565223,3661.2738955720783,62.73689899314468,40.41741366636374,89.99993787778075,0.9110359848355876
2022-01-05,3860.949951171875,1733031,-0.006126532937286822,3776.685721261161,3633.453328450521,3745.0783571200927,3676.0647145053968,69.01364261469598,46.136659456030195,84.44081907852161,0.9189825339505362
2022-01-06,3807.449951171875,1810293,-0.013856693476112403,3791.0999930245534,3645.5049967447917,3754.673986974213,3685.796954258469,68.87703271574401,50.68473410797296,74.44659115776453,0.9706328248119255
2022-01-07,3853.5,2460591,0.012094722036714245,3813.785714285714,3659.059993489583,3769.8779889781804,3698.219402091175,71.65858688700519,54.87950466377941,81.22761146457522,0.9808672850023067
2022-01-10,3879.85009765625,3937092,0.006837964877708602,3834.657156808036,3671.654996744792,3786.7967749286527,3711.673527688588,75.12324724006476,58.92825317903648,80.1822654778309,0.9527188124617849
2022-01-11,3915.89990234375,1906106,0.00929154575051161,3860.021414620536,3684.546663411458,3806.6587945309752,3726.801407292674,79.85738723830127,63.114079990889444,80.76381294342494,0.961028925572017
2022-01-12,3859.89990234375,3203744,-0.014300671977463653,3866.0428292410716,3693.949991861979,3814.849734194479,3736.660555074235,78.18917912024381,66.12909981676032,70.22562588860883,0.9564776711753794
2022-01-13,3897.89990234375,6684507,0.009844814881579289,3867.92138671875,3702.449991861979,3827.6266831405205,3748.6042104275325,79.02247271298802,68.70777439600586,71.94083427802282,0.9652068249689496
2022-01-14,3968.14990234375,3348123,0.018022525400859912,3883.235665457589,3713.373323567708,3849.2456399410175,3764.8668542731784,84.37878566783911,71.84197665037252,74.18865096861751,1.0082721767171827
2022-01-17,4019.14990234375,3442604,0.012852337047518647,3913.478515625,3729.464990234375,3875.384757233746,3783.7026356117394,91.68212162200643,75.8100056446993,75.92467884926334,0.9749260386205237
2022-01-18,3990.60009765625,2389041,-0.00710344360902071,3933.0642438616073,3743.00166015625,3893.1101942218233,3799.0283735409625,94.0818206808608,79.46436865193161,73.87832605232475,0.9974752104727891
2022-01-19,3914.64990234375,3102539,-0.019032274207858357,3938.03564453125,3752.593326822917,3896.4239954713507,3807.5929312300577,88.831064241293,81.33770776980388,63.777601092440975,1.1330886454861357
2022-01-20,3826.550048828125,6176776,-0.02250516794947066,3925.2713797433034,3760.086661783854,3885.674157526239,3808.997162163248,76.67699536299097,80.40556528844131,55.95945812640483,1.2689372190752093
2022-01-21,3833.5,3112358,0.0018162446807676869,3921.4999651227677,3766.6433268229166,3877.6473640606637,3810.8121871881926,66.83517687247104,77.69148760524726,51.179687259992015,1.2689773656652719
2022-01-24,3771.35009765625,3258414,-0.016212313119538302,3903.4214215959823,3772.0333333333333,3861.2939384599845,3807.8890694450856,53.40486901489885,72.83416388717758,41.44409593511391,1.3283004197465267
2022-01-25,3769.89990234375,3330501,-0.00038452948544909216,3875.0999930245534,3776.903328450521,3847.233317519025,3805.075057067209,42.158260451816204,66.69898320010532,42.89060126052615,1.3280337701300966
2022-01-27,3649.25,5718297,-0.032003476343958615,3822.257149832589,3779.5333251953125,3816.7743455930213,3793.5324602474157,23.241885345605624,58.00756362920538,38.81978757860382,1.517817292002236
2022-01-28,3690.050048828125,3143862,0.011180392910358217,3779.3214285714284,3783.1483235677083,3797.2782999368833,3785.867096438579,11.411203498304076,48.68829160302512,38.36240598105628,1.5202247013951606
2022-01-31,3736.25,2739393,0.012520142155401759,3753.8357282366073,3788.2116536458334,3787.889330715824,3782.1917559616472,5.697574754176912,40.09014823325548,40.0567666986733,1.5476159064592512
2022-02-01,3800.64990234375,2105169,0.01723650782034114,3750.1357073102677,3796.3366536458334,3789.852495581659,3783.559026064025,6.293469517633639,33.330812490131116,42.32127090462034,1.5211833004302322
2022-02-02,3856.199951171875,1984212,0.01461593418374818,3753.3785574776784,3804.5999837239583,3800.059796441692,3788.939835331273,11.119961110418899,28.888642214188675,49.753336508247564,1.504578213671412
2022-02-03,3824.60009765625,1960538,-0.008194557833035132,3760.9857003348216,3811.0616536458333,3803.835227397778,3791.5813362442345,12.253891153543464,25.561692002059633,45.071285422735166,1.5095242068890622
2022-02-04,3814.89990234375,2307366,-0.0025362639399723053,3767.4142717633927,3816.1349853515626,3805.537485081774,3793.3086374367913,12.22884764498258,22.895123130644222,38.781930764908644,1.4771449474813196
2022-02-07,3779.0,1919149,-0.009410444117208483,3785.9499860491073,3819.738321940104,3801.4547950691936,3792.2487383673993,9.206056701794296,20.157309844874238,32.023354466976755,1.4642329121287587
2022-02-08,3743.449951171875,2946443,-0.009407263516307274,3793.578543526786,3821.316650390625,3792.530972931145,3788.634013389953,3.8969595411917908,16.90523978413775,31.691224211864665,1.4642637548765185
2022-02-09,3760.550048828125,1638721,0.0045680048830081255,3797.049979073661,3823.116650390625,3787.6108307614495,3786.5537197187064,1.057111042743145,13.735614035858829,37.493922240340474,1.4493601255286148
2022-02-10,3770.35009765625,2112459,0.002606014732121187,3792.721435546875,3825.638321940104,3784.9553333606495,3785.3534514177836,-0.3981180571340701,10.908867617260249,44.77501431114263,1.4224133825401462
2022-02-11,3694.949951171875,3851488,-0.019998181742126753,3769.685721261161,3824.3449869791666,3771.1083514854536,3778.6568958440125,-7.5485443585589564,7.217385222096408,38.57319645087127,1.4579054696689182
2022-02-14,3733.75,5951745,0.010500832038555563,3756.7071358816966,3824.191650390625,3765.3609127953837,3775.330459114826,-9.969546319442543,3.779998913788618,46.774740739499734,1.4109377885173306
2022-02-15,3817.800048828125,3931683,0.02251089355959146,3757.1214425223216,3824.193318684896,3773.4284721850363,3778.4763546491445,-5.04788246410817,2.0144226382092607,53.59880758167335,1.4825636421432355
2022-02-16,3813.10009765625,3256906,-0.0012310626831589788,3761.9928850446427,3821.8049886067706,3779.531799180608,3781.0410763533746,-1.509277172766815,1.3096826760140456,64.90765265278162,1.4786968364871318
2022-02-17,3784.199951171875,3134372,-0.007579173308914333,3767.8143136160716,3819.2466552734377,3780.2499764100335,3781.275067080671,-1.0250906706373826,0.84272800668376,58.755680641680925,1.4313691019749275
2022-02-18,3793.89990234375,3688883,0.002563276596647901,3772.5785784040177,3818.794986979167,3782.3499650152207,3782.210240063121,0.1397249520996411,0.7021273957669363,55.75175670040415,1.345833096585905
2022-02-21,3719.39990234375,7465922,-0.019636785871439688,3765.299979073661,3814.324983723958,3772.6653399888405,3777.5576224542788,-4.892282465438257,-0.4167545764741023,42.05379732025776,1.4116112458809928
2022-02-22,3586.39990234375,5408531,-0.0357584566037632,3749.7928292410716,3804.543310546875,3744.0091188126726,3763.3977913349804,-19.388672522307843,-4.21113816564085,27.085115727214628,1.577381819893577
2022-02-23,3563.800048828125,2426203,-0.006301543088057637,3725.5142647879466,3792.806648763021,3716.2846465073576,3748.61277337151,-32.32812686415218,-9.834535905343117,27.50561918892477,1.5789667798870373
2022-02-24,3401.64990234375,5039136,-0.04549922674188589,3666.0642438616073,3777.5316487630207,3667.879301251418,3722.911819962046,-55.03251871062821,-18.874132466400138,21.778339171052735,1.732242577054424
2022-02-25,3520.75,2549723,0.03501245015666954,3624.2999441964284,3764.9599853515624,3645.2440241358154,3707.936870335228,-62.69284619941254,-27.63787521300262,34.16325415998439,1.9103605699704769
2022-02-28,3554.199951171875,3288942,0.00950080271870335,3591.442801339286,3751.161653645833,3631.2372436798246,3696.5489503972017,-65.31170671737709,-35.172641513877515,38.364593521488864,1.8993008541002727
2022-03-02,3546.14990234375,2761341,-0.0022649397723025766,3556.0499441964284,3735.394986979167,3618.1468834742745,3685.40828017102,-67.26139669674558,-41.59039255045113,36.66998076809234,1.84282523759658
2022-03-03,3544.39990234375,1928039,-0.0004934929566410284,3531.0499441964284,3720.5216471354165,3606.8011940695783,3674.963215146778,-68.16202107719982,-46.90471825580087,35.80982952635853,1.7958990412550533
2022-03-04,3524.35009765625,2370257,-0.005656755795033774,3522.1856863839284,3707.511653645833,3594.1164100059896,3663.8066879252574,-69.69027791926783,-51.46183018849427,38.48543181216729,1.7937136049877307
2022-03-07,3484.89990234375,3054130,-0.011193608529054822,3510.914236886161,3696.1233154296874,3577.313870365645,3650.5543334377385,-73.24046307209346,-55.817556765214114,33.21869093639076,1.800617284349363
2022-03-08,3599.949951171875,3300992,0.033013874731595116,3539.2428152901784,3688.338313802083,3580.7963443358344,3646.8058606773043,-66.00951634146986,-57.85594868046527,35.89876091829342,1.9790213392728941
2022-03-09,3632.60009765625,2719654,0.009069611224385543,3555.2214006696427,3683.713313802083,3588.7661525389753,3645.753581935004,-56.9874293960288,-57.682244823577975,38.724393309012825,1.9868996519449276
2022-03-10,3620.949951171875,2005441,-0.003207109555464549,3564.7571149553573,3678.7483154296874,3593.717506174806,3643.91627595255,-50.19876977774402,-56.18554981441119,39.57735308861195,1.9823877731829858
2022-03-11,3599.14990234375,1623423,-0.0060205330430125326,3572.328543526786,3677.0783121744794,3594.553259431567,3640.6002482778244,-46.04698884625759,-54.15783762078047,37.755430341142755,1.98190552674269
2022-03-14,3643.0,1765688,0.012183459662987284,3586.4142717633927,3675.509977213542,3602.0066041344026,3640.7780076646523,-38.7714035302497,-51.08055080267432,45.00393383493986,1.9597458020098428
2022-03-15,3593.89990234375,3651133,-0.013477929633886943,3596.3499581473216,3670.7649739583335,3600.759419243533,3637.3055554186594,-36.54613617512632,-48.17366787716472,50.55090292846511,1.9620930316928735
2022-03-16,3655.89990234375,3090475,0.017251454321130844,3620.7785295758927,3665.939973958333,3609.2425704897205,3638.6829144501476,-29.44034396042707,-44.42700309381719,56.394927603793555,1.931184415901258
2022-03-17,3672.75,3600452,0.004609015045911935,3631.178536551339,3659.8249755859374,3619.0129442605325,3641.206402268655,-22.193458008122434,-39.98029407667824,73.58209196120939,1.936793533172388
2022-03-21,3626.699951171875,2413831,-0.012538302042917393,3630.3356584821427,3653.228304036458,3620.1955607084315,3640.13185033556,-19.936289627128644,-35.97149318676832,60.558026558373975,1.947866937664032
2022-03-22,3700.949951171875,2907611,0.020473157691473176,3641.764229910714,3649.429972330729,3632.6193130874226,3644.636894841954,-12.01758175453142,-31.180710900320943,63.52407968724126,2.0098526688464466
2022-03-23,3712.39990234375,1596195,0.0030937870878933182,3657.942801339286,3647.209969075521,3644.8932498960885,3649.6563768791243,-4.763126983035818,-25.89719411686392,65.22573420969549,1.9629174138219494
2022-03-24,3749.85009765625,1879046,0.010087866689377112,3673.207101004464,3647.423307291667,3661.0404572438056,3657.0781339737264,3.962323270079196,-19.925290639475296,67.66095460036382,1.7815658318072147
2022-03-25,3707.449951171875,1690133,-0.011307157721018313,3689.428536551339,3645.6533040364584,3668.1803793865856,3660.809379692108,7.370999694477632,-14.46603257268471,65.1572420087559,1.7978486082721994
2022-03-28,3707.699951171875,1760990,6.743179362977969e-05,3696.828543526786,3643.5649658203124,3674.2603135073996,3664.282755357276,9.977558150123514,-9.577314428123065,69.72376454823475,1.4091845783029917
2022-03-29,3705.35009765625,2689063,-0.0006337766126092159,3701.4857003348216,3643.9116373697916,3679.0433572226075,3667.3247807127555,11.718576509852028,-5.318136240528047,61.65670791471024,1.2136136281665009
2022-03-30,3731.550048828125,1583455,0.007070843639970015,3716.464285714286,3643.8383056640623,3687.1213097773025,3672.0822079805607,15.039101796741761,-1.2466886330740854,61.10174018083856,1.2075721001228215
2022-03-31,3739.949951171875,2168110,0.002251049090548296,3722.035714285714,3641.243302408854,3695.2487930687753,3677.109448216954,18.13934485182108,2.6305180639049475,63.449355213258634,1.2023919204842954
2022-04-01,3758.75,1387014,0.005026818292644286,3728.657156808036,3639.431632486979,3705.018209519733,3683.15689649718,21.861313022553077,6.476677055634574,68.16112377929795,1.2009327799139753
2022-04-04,3770.35009765625,1472994,0.003086158338875933,3731.5857282366073,3638.969970703125,3715.069269233043,3689.6156521385924,25.453617094450692,10.272065063397799,65.63919630050705,1.1835180658986237
2022-04-05,3814.800048828125,2314947,0.011789343169883892,3746.921456473214,3639.666642252604,3730.412466093825,3698.888570411891,31.523895681933936,14.522431187105028,77.44099534101117,1.1448449399825062
2022-04-06,3755.35009765625,2051729,-0.015584028103946768,3753.7286202566966,3640.864982096354,3734.2490247957367,3703.0709057633253,31.17811903241136,17.853568756166297,62.432822446154184,1.0186917952898726
2022-04-07,3684.14990234375,2494829,-0.01895966912830227,3750.700020926339,3644.1233154296874,3726.541467495431,3701.669349954468,24.87211754096279,19.257278513125595,51.25466596876421,1.1076204537616463
2022-04-08,3685.64990234375,2296773,0.00040714955682052967,3744.1428571428573,3648.1849772135415,3720.250457472095,3700.482724205526,19.76773326656894,19.359369463814264,57.19340037191578,1.103743598495825
2022-04-11,3696.39990234375,2291660,0.002916717616929354,3737.9214215959823,3658.009977213542,3716.5811412985036,3700.1802929565056,16.40084834199797,18.767665239451006,49.34295370109876,1.092093955043504
2022-04-12,3691.10009765625,4483476,-0.0014337747071521134,3728.257149832589,3663.6883138020835,3712.660980738157,3699.5076858972275,13.153294840929448,17.644791159746696,46.868597681346685,1.0633346759650775
2022-04-13,3661.949951171875,1621672,-0.007897414243218326,3712.771414620536,3667.27998046875,3704.859283881806,3696.725631473127,8.1336524086787,15.742563409533098,36.75404859118813,1.030975132176666
2022-04-18,3528.050048828125,3820792,-0.036565191804683206,3671.80712890625,3666.676652018229,3677.6578631043167,3684.2311438697934,-6.5732807654767385,11.279394574531132,28.809356824982288,1.2608578707439362
2022-04-19,3471.89990234375,3170014,-0.01591534862239996,3631.3142438616073,3664.2599853515626,3646.0027922180757,3668.5029037567533,-22.50011153867763,4.52349335188938,25.39648655519683,1.2899769122587579
2022-04-20,3556.800048828125,2640370,0.02445351216118352,3613.121407645089,3665.341650390625,3632.279293235006,3660.2286182064845,-27.94932497147829,-1.9710703127841545,36.77792752405659,1.4022286285371945
2022-04-21,3628.64990234375,2280996,0.020200700778582714,3604.9785505022323,3670.1333170572916,3631.720925405582,3657.889454068504,-26.1685286629222,-6.810561982811763,41.52945985608006,1.4000566491440358
2022-04-22,3612.550048828125,1581465,-0.004436871549726051,3593.0,3670.5533203125,3628.771559778281,3654.530979606254,-25.759419827973034,-10.600333551844018,39.64396991406854,1.3988983827208703
2022-04-25,3548.199951171875,1960694,-0.017812929035301406,3572.585693359375,3667.739982096354,3616.375927684988,3646.654607129633,-30.27867944464515,-14.536002730404245,34.06493588561516,1.418663995232483
2022-04-26,3546.300048828125,1943469,-0.0005354552646117394,3556.064278738839,3665.2516520182294,3605.5950232454707,3639.220936144336,-33.62591289886541,-18.35398476409648,32.79053186617665,1.4044994463938802
2022-04-27,3561.199951171875,1727648,0.004201534596226297,3560.799979073661,3663.9866536458335,3598.765012157225,3633.4416039241537,-34.676591766928595,-21.618506164662904,29.594453048693765,1.4109237773107666
2022-04-28,3584.300048828125,1703660,0.006486605069352613,3576.8571428571427,3662.029988606771,3596.5396331835173,3629.8014887318554,-33.26185554833819,-23.947176041397963,35.381588364043054,1.4232656953919043
2022-04-29,3546.699951171875,2051115,-0.010490220445842247,3575.4142717633927,3660.4566569010417,3588.871989797111,3623.645819282968,-34.77382948585728,-26.112506730289827,37.53740472006726,1.4213691578463103
2022-05-02,3542.39990234375,1324161,-0.0012124084042418604,3563.092843191964,3656.6733235677084,3581.7224378812093,3617.6276032133965,-35.90516533218715,-28.071038450669292,37.07713125845738,1.4174567442567534
2022-05-04,3479.75,2305825,-0.017685722693900008,3544.121407645089,3650.239990234375,3566.0343705148694,3607.4144474198115,-41.38007690494214,-30.732846141523865,32.12901614715703,1.4437601676294436
2022-05-05,3513.39990234375,1612262,0.00967020686651332,3539.149972098214,3646.4633219401044,3557.9367600270048,3600.450407043807,-42.513647016802224,-33.08900631657954,35.99683252068557,1.4674782441656182
2022-05-06,3432.60009765625,2010812,-0.022997611126931328,3522.9071219308034,3637.5183268229166,3538.6541965853503,3588.017050792877,-49.36285420752665,-36.34377589476897,33.287184452132365,1.4837854022183987
2022-05-09,3445.10009765625,2481830,0.0036415544031869196,3506.3214285714284,3628.608333333333,3524.261258288566,3577.4306098197935,-53.169351531227676,-39.70889102206071,42.65604364488385,1.4749457383452953
2022-05-10,3438.75,1622685,-0.0018432258791464262,3485.528564453125,3618.238330078125,3511.1056800903248,3567.1579720553646,-56.052291965039785,-42.97757121065653,46.78124854805109,1.4338723349168663
2022-05-11,3412.0,1841769,-0.007778989458378738,3466.285714285714,3608.389998372396,3495.858652384121,3555.6647889401524,-59.80613655603156,-46.343284279731535,34.15059236760516,1.4342895107389764
2022-05-12,3408.64990234375,2807195,-0.0009818574608001507,3447.1785714285716,3598.421663411458,3482.4419216086794,3544.774797340419,-62.33287573173948,-49.54120257013312,21.671373852859148,1.4273822786068642
2022-05-13,3414.89990234375,2187823,0.001833570527645767,3437.9142717633927,3588.739990234375,3472.050841721767,3535.154434748073,-63.103593026306044,-52.25368066136771,23.886884398802422,1.4322710933221254
2022-05-16,3376.800048828125,1195813,-0.011156945915010819,3418.4000069754466,3576.914990234375,3457.3968735842836,3523.424480235484,-66.02760665120059,-55.00846585933429,25.667228148979973,1.4390374258502583
2022-05-17,3451.60009765625,1754076,0.0221511631563982,3421.1142926897323,3567.303328450521,3456.5050619030476,3518.1041555999855,-61.59909369693787,-56.326591426855,38.86144627095312,1.333628645991434
2022-05-18,3448.800048828125,1866781,-0.0008112321094284614,3421.6428571428573,3556.9716634114584,3455.3196752761364,3512.970518061329,-57.65084278519271,-56.59144169852255,36.39226363877119,1.286723862544774
2022-05-19,3261.949951171875,4642963,-0.05417829245268657,3396.3857073102677,3540.0249918619793,3425.570486952404,3494.3764019954438,-68.80591504303993,-59.03433636742603,22.05460791883398,1.6437725041074744
2022-05-20,3293.0,3065125,0.009518861200482176,3379.3857073102677,3522.631656901042,3405.175027421265,3479.459631477263,-74.28460405599799,-62.084389905140426,27.75342222930125,1.5763326359490488
2022-05-23,3321.75,2293690,0.008730640753112695,3366.971435546875,3508.1783203125,3392.3404078179933,3467.7774365530213,-75.43702873502798,-64.75491767111794,31.44707486925654,1.6048218720771426
2022-05-24,3288.0,1711510,-0.01016030706705806,3348.8428780691966,3494.973323567708,3376.288037384456,3454.4605894009455,-78.17255201648959,-67.43844454019226,33.05346884666372,1.579230751457834
2022-05-25,3167.64990234375,3548046,-0.03660282775433399,3318.964285714286,3477.7066569010417,3344.189862762809,3433.2153533226347,-89.02549055982581,-71.75585374411898,23.503724691629657,1.739257396335839
2022-05-26,3226.949951171875,2813186,0.018720518572538314,3286.871407645089,3462.0583251953126,3326.1529532872805,3417.9364346448006,-91.78348135752003,-75.7613792667992,33.70314579203544,1.8106438226918513
2022-05-27,3261.300048828125,3103153,0.01064475686825439,3260.085693359375,3447.731656901042,3316.1755833704874,3406.333739399121,-90.15815602863358,-78.64073461916608,35.92218921556051,1.826551634494133
2022-05-30,3375.25,2094624,0.03494003908435861,3276.271414620536,3438.1749918619794,3325.263955159643,3404.031240184371,-78.76728502472815,-78.6660447002785,45.82456816284595,2.0209275307871364
2022-05-31,3364.35009765625,4840965,-0.003229361482482762,3286.464285714286,3432.718326822917,3331.2772078514286,3401.0918962933993,-69.8146884419707,-76.89577344861695,46.800088402775636,2.0208710915659203
2022-06-01,3355.199951171875,1493835,-0.0027197367154950802,3291.242850167411,3428.828328450521,3334.957629900728,3397.692492951064,-62.734863050336116,-74.06359136896079,46.438333655990775,1.9886602016373212
2022-06-02,3423.0,2657939,0.020207454045904072,3310.528564453125,3424.3683268229165,3348.502609916001,3399.5671231028373,-51.06451318683639,-69.46377573253591,50.49883567921519,2.0336251613499923
2022-06-03,3440.14990234375,1913622,0.0050101964194420034,3349.4571358816966,3418.084993489583,3362.6021933664238,3402.5732548984606,-39.971061532036856,-63.5652328924361,54.00466643393144,1.9703737160688473
2022-06-06,3430.949951171875,1084210,-0.002674287874957715,3378.5999930245534,3412.0316569010415,3373.117233028801,3404.675232400195,-31.55799937139409,-57.163786188227704,48.576539825347055,1.9697920513252278
2022-06-07,3362.699951171875,2308256,-0.01989244989618355,3393.085693359375,3405.848323567708,3371.5145742815816,3401.565952309208,-30.05137802762647,-51.74130455610746,44.55614151753657,2.019313472577871
2022-06-08,3404.14990234375,2185707,0.012326390035908519,3397.2142508370534,3401.1099853515625,3376.5353939834536,3401.7573560154706,-25.221962032017018,-46.437436051289374,61.016417640007276,2.0333740939137193
2022-06-09,3427.10009765625,1279197,0.006741828641770198,3406.178536551339,3396.639990234375,3384.314579163884,3403.63459613701,-19.320016973125803,-41.01395223565666,60.520950573517595,2.0385714965912767
2022-06-10,3359.89990234375,1527582,-0.019608471710078512,3406.8499581473216,3389.1599853515627,3380.5584750377097,3400.394989189361,-19.836514151651045,-36.77846461885554,52.82278022771268,2.0868343835793444
2022-06-13,3219.60009765625,3030921,-0.04175713823784799,3377.7928292410716,3378.256656901042,3355.7956477482544,3387.002775001723,-31.20712725346857,-35.66419714577815,45.628283476401414,2.272232999732178
2022-06-14,3210.550048828125,2611493,-0.0028109232679900398,3344.992850167411,3367.1949951171873,3333.4501709913116,3373.9322026925674,-40.48203170125589,-36.627764056873694,53.19673106373595,2.199211501386296
2022-06-15,3206.300048828125,1404536,-0.001323760706222643,3312.9000069754466,3358.0799967447915,3313.8886137354366,3361.515006110016,-47.62639237457961,-38.82748972041488,48.323736034106346,2.1989262364746676
2022-06-16,3142.0,2032028,-0.02005428308296542,3281.3714425223216,3345.7,3287.4442116222926,3345.254635287052,-57.81042366475958,-42.624076509283825,40.76482259080809,1.8957198466068292
2022-06-17,3088.89990234375,5240434,-0.01690009473464349,3236.3357282366073,3334.2433268229165,3256.8989332717474,3326.265395809771,-69.36646253802337,-47.97255371503174,25.527736581139948,1.9054537971748016
2022-06-20,3112.39990234375,1502769,0.0076078865430921905,3191.3785574776784,3323.1533203125,3234.6683131289788,3310.42350740488,-75.75519427590143,-53.52908182720568,28.921607074579157,1.9019716899145414
2022-06-21,3211.949951171875,2964461,0.03198498006414918,3170.242850167411,3315.5933186848956,3231.1731805201935,3303.129169906139,-71.95598938594549,-57.21446333895364,39.590150497435644,2.0472803600560865
2022-06-22,3222.949951171875,3336315,0.0034247108974991836,3170.7214006696427,3309.291650390625,3229.90806831276,3297.1899685184158,-67.2819002056558,-59.22795071229408,34.15445770635145,1.868441518724259
2022-06-23,3308.800048828125,3692578,0.0266371178444873,3184.7571149553573,3305.9633219401044,3242.0452960843545,3298.049974467283,-56.00467838292843,-58.58329624642096,40.61720329668988,1.9156758011752337
2022-06-24,3293.10009765625,2132118,-0.004744907803490683,3197.1571219308034,3301.903328450521,3249.8998809415693,3297.6833169257247,-47.7834359841554,-56.42332419396785,40.24348731226377,1.9075959444830661
2022-06-27,3314.699951171875,2037686,0.006559124495182589,3221.828543526786,3299.8333251953127,3259.8691225154625,3298.9438083513655,-39.07468583590298,-52.95359652235488,46.36253571637369,1.7370965372011382
2022-06-28,3318.14990234375,1400046,0.0010408034581397274,3254.578543526786,3295.3849853515626,3268.835396335199,3300.366481980431,-31.531085645231997,-48.66909434693031,43.08459637503562,1.7365268525323094
2022-06-29,3290.5,2133994,-0.008332927431705106,3280.021414620536,3290.1083170572915,3272.16841228363,3299.635631463362,-27.467219179732183,-44.42871931349069,39.098156611632085,1.7447394364334654
2022-06-30,3267.10009765625,2719603,-0.007111351570809887,3287.9000069754466,3290.279988606771,3271.3886715717254,3297.2255919220947,-25.836920350369383,-40.71035952086643,42.037081573260245,1.6770113710788208
2022-07-01,3315.10009765625,1502879,0.014691928182559932,3301.0643136160716,3291.0166585286456,3278.11350635396,3298.549629383884,-20.436123029924147,-36.65551222267798,59.73695136801418,1.712499331888237
2022-07-04,3235.050048828125,2622535,-0.024147098570181824,3290.5285993303573,3288.12666015625,3271.4883590422933,3293.845956750124,-22.35759770783079,-33.79592931970854,52.18204526735013,1.7846554954105796
2022-07-05,3216.300048828125,2170627,-0.005795891784361129,3279.5571637834823,3285.7366617838543,3262.997849778575,3288.1018154225685,-25.103965643993433,-32.05753658456552,50.86820643303661,1.7408273470843123
2022-07-06,3260.75,2182144,0.01382021282127277,3271.850027901786,3288.8399983723957,3262.6520267357173,3286.075755020897,-23.42372828517955,-30.330774924688328,60.678000333687514,1.7476403139368835
2022-07-07,3287.85009765625,1989921,0.008311001351299474,3267.521484375,3290.8700032552083,3266.5286530311837,3286.207187808701,-19.678534777517143,-28.200326895254094,68.76712278290476,1.752119770679344
2022-07-08,3265.449951171875,2136916,-0.006813007229357293,3263.9429059709823,3291.008333333333,3266.362698898982,3284.6696147244916,-18.30691582550935,-26.221644681305147,64.46734690957496,1.7069313621002038
2022-07-11,3113.800048828125,6974600,-0.04644073699225659,3242.042898995536,3282.2933349609375,3242.8915219650044,3272.0126098432793,-29.12108787827492,-26.801533320699104,41.55408868982093,1.767515548770218
2022-07-12,3084.699951171875,3734815,-0.00934552546725076,3209.128592354911,3272.9716634114584,3218.5543572275997,3258.137598089842,-39.58324086224229,-29.35787482900774,38.46282045117635,1.7760468286969526
2022-07-13,3038.75,3863530,-0.014896084513639218,3181.0857282366073,3262.423331705729,3190.8921484233533,3241.886664898002,-50.99451647464866,-33.68520315813593,25.856042313943377,1.7997157630599625
2022-07-14,2998.75,4764908,-0.013163307280954384,3150.007149832589,3248.2816650390623,3161.331817896684,3223.876541572224,-62.544723675540354,-39.45710726161681,24.779350854733025,1.770753982607719
2022-07-15,2994.60009765625,4574806,-0.0013838773968319895,3111.9857352120534,3233.4300048828127,3135.6807840135402,3206.893101282152,-71.21231726861197,-45.80814926301584,21.727615585154894,1.73652977767834
